sex,,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female
age_group,,15-19,15-19,15-19,15-19,15-19,20-24,20-24,20-24,20-24,20-24,25-29,25-29,25-29,25-29,25-29,30-34,30-34,30-34,30-34,30-34,35-39,35-39,35-39,35-39,35-39,40-44,40-44,40-44,40-44,40-44,45-49,45-49,45-49,45-49,50-54,50-54,50-54,50-54,55-59,55-59,55-59,55-59,55-59,60-64,60-64,60-64,60-64,65-69,65-69,65-69,65-69,70-74,70-74,70-74,70-74,75-79,75-79,75-79,75-79,80-84,80-84,80-84,80-84,85-89,85-89,85-89,85-89,90+,90+,90+,90+,15-19,15-19,15-19,15-19,15-19,20-24,20-24,20-24,20-24,20-24,25-29,25-29,25-29,25-29,25-29,30-34,30-34,30-34,30-34,30-34,35-39,35-39,35-39,35-39,35-39,40-44,40-44,40-44,40-44,40-44,45-49,45-49,45-49,45-49,45-49,50-54,50-54,50-54,50-54,50-54,55-59,55-59,55-59,55-59,55-59,60-64,60-64,60-64,60-64,60-64,65-69,65-69,65-69,65-69,65-69,70-74,70-74,70-74,70-74,70-74,75-79,75-79,75-79,75-79,75-79,80-84,80-84,80-84,80-84,80-84,85-89,85-89,85-89,85-89,85-89,90+,90+,90+,90+,90+
maritial_status,,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,divorced,widowed,married,never_married,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,divorced,widowed,married,never_married,divorced,widowed,married,never_married,divorced,widowed,married,never_married,divorced,widowed,married,never_married,divorced,widowed,married,never_married,divorced,widowed,married,never_married,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married,unknown,divorced,widowed,married,never_married
year,province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Amasya,,0,0,19,11231,,26,0,807,13479,,171,5,3951,6653,,343,5,7646,2855,,539,11,9722,1591,,653,28,10024,909,590,49,9602,502,535,52,9169,268,,422,164,10294,212,282,235,8545,114,182,328,7540,59,107,543,5684,43,69,627,3246,25,39,766,1768,19,29,673,755,7,3,195,131,1,,3,1,214,10599,,113,5,2692,8494,,299,19,6677,2898,,459,56,9138,1126,,645,115,10120,684,,656,228,10129,573,,551,416,9409,493,,446,749,8570,383,,376,1392,9530,360,,228,1787,7461,204,,153,2507,6046,147,,117,3102,4330,139,,68,3026,2127,74,,37,2682,963,57,,15,1666,305,39,,7,728,71,15
2020,Ankara,,2,0,293,190744,,334,6,12063,203162,,2625,35,77763,131688,,7702,99,150114,61532,,12729,222,180975,31613,,15605,346,186466,17815,15208,682,170899,9753,12800,1057,147846,5579,,10780,1751,144499,3640,7227,2526,109991,2167,4597,3334,82226,1169,2459,3955,53743,595,1092,4596,30321,278,539,4284,15067,131,282,3695,6420,61,78,1748,1473,18,,56,2,3901,178146,,1805,73,46211,157064,,6096,302,126934,76565,,12280,806,178547,30154,,18326,1679,191835,18500,,22015,3322,184235,15719,,21018,5953,163202,12649,,17643,9232,133115,9576,,15261,16367,127008,7855,,10839,21564,89658,4965,,7444,27574,63805,3341,,4159,31280,38693,2076,,2173,27887,17838,1160,,1273,23674,7559,757,,653,14897,2314,438,,264,8073,538,251
2020,Antalya,,2,0,202,86423,,223,1,5692,83310,,1531,12,33116,53931,,4213,49,62567,27663,,7411,108,80839,16664,,9393,179,86101,9919,9269,315,79905,5419,7728,443,67681,3038,,6291,775,64370,1858,4160,989,47412,1063,2841,1340,36714,532,1482,1694,23885,244,599,1878,13937,135,278,2030,7495,66,127,1768,3027,34,34,763,649,11,,31,0,1793,79621,,981,27,20852,62831,,3259,134,54974,27097,,6559,328,74995,10557,,9957,754,83620,6616,,11788,1507,82544,5285,,11198,2797,73697,4051,,8921,4240,58087,3051,,7213,6952,54223,2441,,5006,8714,38258,1413,,3300,11059,27628,984,,1867,11646,16740,598,,939,10687,7714,328,,478,8860,3401,225,,234,5843,1101,106,,99,2929,219,69
2020,Ardahan,,0,0,17,3848,,7,0,343,4040,,30,1,1549,2458,,67,3,2198,1319,,117,7,2573,737,,115,8,2737,444,122,16,2915,214,104,25,2234,123,,104,45,2620,111,68,88,2026,63,39,112,1792,29,19,195,1454,13,13,215,997,10,3,199,451,3,2,147,173,0,2,56,46,3,,0,0,217,3376,,14,2,1262,2572,,58,6,2459,1047,,73,9,2561,322,,88,44,2500,198,,64,71,2477,171,,59,135,2473,167,,49,168,1793,117,,34,357,2297,141,,22,383,1537,77,,16,568,1405,65,,10,824,1097,51,,5,835,644,26,,7,651,226,23,,3,345,64,6,,0,206,24,7
2020,Artvin,,0,0,12,5063,,7,0,226,6105,,46,0,1716,4234,,139,2,3483,2406,,243,4,4213,1532,,323,18,4495,966,347,22,4845,566,303,41,4945,312,,256,87,5810,225,175,118,5005,116,104,186,3959,53,59,251,2945,36,25,365,1932,12,12,364,1108,7,17,402,530,5,1,192,128,0,,0,0,74,4751,,40,0,902,4914,,114,8,3200,2181,,165,18,4330,865,,230,52,4521,465,,223,97,4436,370,,200,260,4780,311,,176,361,4289,272,,185,683,5021,242,,102,877,3868,150,,75,1303,3337,88,,37,1623,2355,65,,18,1822,1330,52,,19,1464,579,29,,11,1054,220,18,,3,656,58,9
2020,Aydın,,1,0,86,35622,,99,3,3070,35700,,614,12,14477,23037,,1539,30,25041,11491,,2641,60,31344,6778,,3364,101,32771,4550,3568,126,31605,2800,3413,244,30424,1855,,3103,512,31906,1304,2460,752,29135,825,1577,1042,23632,449,895,1316,16058,217,369,1416,9384,105,186,1496,5401,58,103,1312,2224,32,28,585,436,11,,15,0,1272,32338,,387,26,10568,27214,,1236,72,23461,11161,,2260,154,30450,3944,,3445,400,33578,2272,,3941,772,34255,1989,,4003,1405,31291,1578,,3390,2402,28285,1332,,3135,4162,28942,1107,,2391,6154,24332,823,,1641,8197,18243,535,,887,9072,10860,332,,525,8636,5220,193,,350,7825,2286,103,,158,5314,709,62,,76,2505,139,26
2020,Ağrı,,0,0,70,29851,,22,2,2608,26116,,141,16,13164,12302,,246,16,15744,3775,,236,29,15310,1324,,201,32,12818,665,177,66,11977,457,108,74,7389,181,,117,152,9220,149,48,180,5253,81,36,282,4586,61,25,340,2699,21,4,402,1535,15,6,303,732,7,1,237,259,5,0,84,51,4,,4,1,2253,26458,,116,29,11699,13522,,236,51,17232,5212,,254,109,15255,1624,,247,207,13259,917,,189,397,11249,681,,154,649,9902,628,,80,584,5221,338,,82,1163,6907,511,,37,1198,4006,296,,44,1769,3729,322,,29,1778,1946,222,,15,1535,849,134,,7,1111,333,103,,7,568,101,49,,6,426,46,53
2020,Balıkesir,,3,0,186,37788,,133,3,3423,41582,,706,5,15779,24224,,1701,21,27660,11387,,2666,58,33941,6834,,3414,122,37772,4518,3545,208,37136,2981,3442,370,36295,2099,,3098,697,37469,1641,2554,1019,33969,1203,1819,1610,29246,720,1048,1972,20596,374,519,2274,12848,221,251,2384,6693,107,103,1824,2392,41,34,832,510,11,,23,4,1167,33950,,482,28,10574,27806,,1284,89,24303,10253,,2173,180,32320,3510,,3178,414,36718,2228,,3681,863,38261,1911,,3768,1644,37695,1716,,3359,2901,35184,1450,,3093,5312,35581,1243,,2521,7788,30188,945,,1762,10306,23025,618,,1086,11495,14571,397,,642,11619,7275,235,,378,9811,2912,124,,169,6146,816,59,,73,2754,127,29
2020,Bartın,,0,0,26,6307,,19,0,633,6317,,131,2,2637,3657,,272,3,4379,1882,,397,15,5842,1170,,515,13,6457,699,482,42,6003,406,386,53,5493,260,,284,111,5787,203,258,143,5564,155,163,284,4864,82,108,349,3406,39,46,391,1847,18,31,391,793,7,14,393,316,3,9,152,47,0,,1,0,183,6050,,71,1,1714,6042,,189,10,4032,1716,,296,30,5022,695,,433,68,6068,544,,486,153,6199,538,,407,257,5835,451,,350,413,5424,311,,287,773,5667,245,,212,1104,4970,133,,140,1615,4034,81,,100,1919,2460,49,,52,1743,1064,30,,32,1323,411,11,,18,954,135,8,,7,402,17,2
2020,Batman,,0,0,57,34024,,12,1,2208,27204,,103,4,12737,16558,,195,16,17338,6024,,239,19,17811,2270,,248,34,16727,1174,209,63,13378,701,137,79,9699,315,,117,136,9233,205,57,127,5250,95,45,223,4765,57,21,228,2653,18,21,279,1619,18,6,280,889,12,3,212,372,7,2,109,96,6,,3,2,965,31728,,98,13,8589,20968,,261,57,18046,10484,,329,127,18479,4165,,366,238,16372,2801,,354,386,15363,2244,,262,542,11150,1529,,183,734,7677,949,,138,1003,6745,849,,72,1063,4009,521,,72,1528,3724,507,,39,1827,2334,373,,25,1523,977,233,,29,1326,463,168,,12,807,159,105,,6,723,96,98
2020,Bayburt,,0,0,4,3082,,5,0,217,5125,,27,0,1258,2722,,73,2,2007,979,,87,2,2165,419,,85,8,2246,205,67,8,2159,113,49,12,1920,42,,53,29,2014,42,32,49,1723,21,15,70,1524,14,11,99,965,2,8,133,663,5,4,114,364,2,6,130,140,1,1,49,24,0,,0,0,48,2823,,15,0,822,3895,,59,4,2052,1093,,64,14,2243,340,,57,21,2143,179,,61,34,1891,151,,63,93,2131,148,,49,114,1565,94,,43,208,1835,93,,16,289,1425,56,,11,449,1176,61,,14,521,752,26,,7,541,377,21,,5,533,182,14,,3,300,58,6,,3,223,24,9
2020,Bilecik,,0,0,15,7116,,17,0,529,7920,,114,3,3343,4884,,325,7,6224,2413,,456,10,7222,1263,,548,15,7076,763,517,34,6677,397,466,51,6119,250,,354,85,6110,168,275,172,5179,94,166,248,3968,61,72,252,2580,33,36,322,1540,16,21,415,940,10,12,333,367,4,2,146,70,2,,3,0,155,6450,,66,1,2029,6210,,200,17,5195,1939,,352,12,6659,635,,449,45,7030,363,,483,137,6710,288,,460,259,6299,210,,317,465,5513,191,,261,752,5434,152,,168,1107,4244,95,,136,1426,3039,55,,85,1636,1918,38,,28,1660,1059,18,,25,1481,474,16,,11,980,140,7,,1,440,18,6
2020,Bingöl,,0,0,7,11871,,7,1,799,12565,,90,4,5316,8337,,129,9,8339,3899,,161,13,8670,1639,,191,19,8159,812,142,32,7387,461,103,37,5389,234,,103,80,5888,148,44,128,3955,73,33,151,2972,26,21,208,2282,23,5,261,1375,12,7,274,730,6,3,198,331,3,1,95,70,2,,0,0,266,11284,,50,9,3601,9578,,135,21,8206,4180,,201,78,9113,2102,,197,76,7865,1468,,225,198,7494,1269,,154,342,6539,980,,78,383,4162,540,,96,692,4809,444,,51,769,3169,233,,38,1031,2577,208,,31,1275,1752,112,,17,1088,792,88,,7,918,347,57,,1,532,105,32,,3,403,42,32
2020,Bitlis,,0,0,37,18953,,9,0,1404,15720,,67,3,8079,9258,,113,10,10584,3299,,106,18,10219,1118,,109,23,8910,518,88,40,8233,293,75,46,6135,144,,49,133,6405,79,33,143,3795,47,15,209,3195,19,14,250,1903,20,4,262,1159,18,7,232,501,8,4,172,210,2,2,60,56,8,,2,0,1202,16771,,47,15,6968,9874,,125,30,11189,4371,,139,91,10556,1619,,137,120,8761,960,,113,212,7779,632,,88,368,6862,626,,54,391,4330,319,,30,728,4531,370,,21,665,2749,204,,13,1087,2835,230,,11,1242,1740,136,,7,1044,687,80,,2,778,269,63,,1,404,98,33,,0,422,72,49
2020,Bolu,,0,0,26,9679,,24,0,790,12588,,140,3,4249,6330,,352,5,7474,2853,,662,16,9213,1455,,767,29,9901,790,646,53,9292,462,588,50,8164,246,,424,128,8469,185,279,199,7525,111,171,335,6332,63,117,396,4680,43,76,548,2867,28,28,561,1535,15,18,576,642,9,9,274,138,2,,1,0,160,9337,,93,1,2402,11493,,275,12,6587,3420,,509,23,8348,1089,,738,81,9446,739,,801,171,9526,583,,682,323,8885,434,,494,557,7711,270,,423,1010,8049,231,,274,1369,6703,157,,195,2026,5426,102,,112,2455,3678,72,,61,2541,2001,43,,46,2163,845,21,,27,1589,306,16,,13,694,52,9
2020,Burdur,,2,0,24,8655,,25,0,750,11730,,136,1,3450,5733,,341,9,5864,2164,,496,16,7127,1143,,609,19,7949,702,605,33,7887,385,510,57,7570,196,,417,124,8220,126,293,145,6998,62,220,207,6169,53,103,326,4218,20,70,352,2644,10,27,496,1660,11,29,487,711,4,10,227,166,0,,2,1,221,7890,,86,0,2498,7974,,220,16,5661,2201,,376,43,6753,650,,507,71,7381,327,,628,174,7758,277,,564,337,7627,242,,461,549,6928,230,,382,971,7614,170,,302,1362,6199,110,,240,1943,5426,74,,138,2325,3350,37,,103,2416,1794,33,,49,2218,844,16,,34,1683,300,15,,13,793,61,6
2020,Bursa,,2,0,195,107733,,183,6,6887,100664,,1371,18,45155,66182,,3697,45,84218,30621,,5979,128,104260,17549,,7493,204,106877,10223,7194,384,97626,5563,6209,687,83794,3187,,4769,1193,79511,2065,3255,1865,63466,1311,2047,2630,48533,765,1145,3107,31099,379,523,3339,17269,203,243,3370,8441,84,125,2548,3077,36,29,1042,565,8,,28,1,2019,98327,,929,47,27594,77676,,3096,186,75279,32844,,5576,415,99198,11937,,8259,962,108992,8026,,9712,1929,104175,6559,,8895,3677,92058,5098,,6712,5952,74925,3335,,5561,10495,70650,2619,,3955,14525,51904,1670,,2650,18370,37110,988,,1463,20043,21754,657,,712,17863,9928,397,,442,14506,3773,189,,205,8527,1031,100,,70,3914,197,57
2020,Denizli,,2,0,96,35864,,108,1,2738,35643,,590,9,13776,20151,,1602,20,24729,9861,,2709,50,32330,5966,,3424,91,35363,3432,3160,129,32189,1649,2547,241,29886,936,,1900,437,28383,528,1259,589,23184,329,738,872,19056,194,403,1055,12419,87,198,1127,7210,31,134,1251,4118,10,74,1061,1683,9,17,488,329,0,,15,1,863,33416,,448,16,9562,27572,,1308,68,22969,9464,,2310,175,30528,2996,,3392,392,34691,1711,,4043,739,35522,1379,,3389,1359,30509,1006,,2523,2167,26851,746,,2030,3663,25472,564,,1424,4911,19394,400,,983,6441,14802,268,,577,7352,9182,177,,343,7000,4467,95,,210,6157,1936,59,,107,4254,521,28,,47,1752,93,16
2020,Diyarbakır,,1,0,216,88509,,52,7,7383,73410,,351,25,36458,44435,,789,49,52248,18723,,960,83,53789,7908,,1065,144,49477,4331,988,185,39548,2567,708,226,29382,1200,,689,384,28668,805,328,450,16944,358,253,763,14225,224,134,845,8682,127,82,1062,5340,70,32,991,2655,56,19,819,1108,25,4,320,237,17,,7,2,2980,82028,,271,43,26333,53149,,829,189,50717,26836,,1163,394,54977,12895,,1440,658,50438,8980,,1527,1148,44420,6935,,1193,1753,34747,5177,,816,2156,24130,3129,,807,3428,22545,2573,,418,3483,13603,1433,,313,4665,10810,1177,,195,5436,7037,921,,111,4609,3343,659,,65,3840,1595,491,,35,2803,598,291,,17,1745,208,255
2020,Düzce,,0,0,44,13895,,43,1,1204,14523,,235,1,5998,8732,,523,4,9895,3937,,744,15,11722,2189,,932,27,12998,1482,881,49,11810,864,711,91,10032,525,,611,156,10384,382,430,233,9036,269,290,353,6425,140,169,468,4612,84,65,471,2334,31,56,502,1241,12,12,363,480,9,5,149,96,3,,8,1,346,13235,,153,5,3972,12274,,458,25,9819,4214,,699,57,11729,1466,,911,126,12445,926,,954,289,12127,836,,782,536,11360,700,,601,822,8826,521,,547,1516,9389,479,,380,2093,7090,329,,264,2479,4817,223,,158,2811,3010,133,,101,2471,1402,85,,81,1958,564,45,,36,1239,195,30,,8,627,52,11
2020,Edirne,,2,0,124,10913,,47,0,1518,17744,,189,2,5173,8607,,581,12,8973,4327,,860,22,10812,2781,,1149,45,11644,1982,1134,58,11031,1330,1032,140,11672,1069,,931,278,12526,831,714,447,12225,632,451,613,9998,393,224,708,6538,198,101,646,3424,88,65,813,2059,49,21,670,737,21,8,295,173,4,,8,1,559,10167,,148,6,3395,11277,,396,21,7924,4007,,712,53,10422,1400,,1033,105,11551,901,,1139,296,11691,769,,993,580,11326,673,,870,1012,11325,550,,757,1948,12060,524,,588,2913,10551,305,,353,3573,7879,187,,201,3910,4561,104,,90,3397,2135,47,,73,3399,1071,36,,26,2177,272,19,,15,980,37,12
2020,Elazığ,,1,0,42,22963,,33,0,1273,24551,,224,5,7598,14116,,509,14,13847,6436,,801,34,17268,3509,,748,51,17686,1972,750,69,16851,1162,580,94,14449,712,,493,189,15101,449,350,239,11710,230,244,382,9303,139,123,551,6383,78,63,680,3723,39,32,754,2147,19,12,656,1022,10,7,231,160,3,,7,0,499,21462,,177,1,5279,19564,,468,42,12963,7867,,816,101,16632,3362,,1016,245,17896,2693,,1053,380,17486,2614,,913,702,16622,2391,,688,999,12331,1702,,641,1957,13417,1467,,405,2312,9456,717,,319,3168,7656,453,,180,3677,4659,255,,73,3340,2197,134,,60,3068,1056,81,,20,1745,321,42,,14,1286,117,46
2020,Erzincan,,0,0,19,7816,,16,1,623,12702,,96,1,3542,6278,,240,4,5589,2339,,321,4,6387,1444,,434,11,6693,885,403,28,6416,550,353,45,5758,269,,300,95,5804,179,243,128,5245,93,146,229,4342,64,85,314,3219,31,42,348,1899,25,23,338,1038,11,18,314,507,2,2,162,110,0,,5,0,168,7398,,64,4,2169,8832,,220,12,5645,2923,,353,31,6416,994,,429,60,6544,613,,449,118,6258,543,,390,248,5853,458,,278,436,4865,335,,276,747,5282,279,,139,959,4210,189,,98,1376,3442,111,,77,1769,2347,103,,36,1837,1376,60,,25,1449,515,23,,12,1004,174,11,,10,741,74,17
2020,Erzurum,,1,0,82,34218,,33,0,2126,34086,,190,6,11493,17932,,418,18,19330,7196,,537,34,22092,3281,,622,48,21898,1684,559,98,20618,890,426,120,16294,476,,341,293,16938,352,212,352,12216,155,176,523,10197,119,111,834,7445,72,53,1010,4456,28,41,1023,2322,9,9,748,888,9,4,269,159,1,,4,1,1329,32787,,158,15,9516,28367,,402,58,19649,9524,,577,131,21883,3276,,708,290,21950,2109,,729,512,20594,1851,,660,986,18529,1685,,432,1192,13048,1033,,364,2485,15040,1016,,242,2758,9607,553,,153,3880,8117,417,,100,4902,5245,315,,63,4436,2551,181,,36,3425,1092,110,,14,1855,301,67,,6,1131,113,38
2020,Eskişehir,,1,0,76,26882,,71,0,1765,35185,,489,6,10865,21475,,1365,13,21072,10474,,2195,28,25892,5974,,2671,71,27123,3489,2804,111,26207,1948,2388,231,24322,1146,,1979,361,24434,791,1297,572,20193,479,824,818,16513,273,439,1100,10891,155,207,1256,6499,66,116,1278,3292,28,50,971,1213,14,14,365,286,7,,5,0,469,25334,,289,16,6127,27601,,1011,33,17290,11498,,1882,98,24859,4278,,2719,241,27349,2390,,3386,536,28323,2000,,3196,1066,26079,1592,,2704,1890,23425,1179,,2160,3343,22433,945,,1512,4641,16729,678,,987,6398,12511,421,,535,7140,7717,302,,255,6708,3652,158,,180,5688,1494,69,,72,3293,373,35,,23,1382,57,10
2020,Gaziantep,,0,0,274,97150,,153,4,10293,77767,,1032,21,42852,36634,,2139,47,64958,13047,,2568,88,69873,5252,,2615,104,64815,2640,2191,182,53085,1378,1592,281,39682,714,,1432,501,38741,489,937,651,24897,273,602,978,19560,217,380,1231,13039,89,173,1360,7005,47,84,1170,3134,21,33,771,1111,10,13,327,245,9,,61,11,5441,87187,,1022,106,36773,49608,,2174,252,60331,18578,,3029,486,67442,7061,,3534,817,65322,4518,,3634,1433,57678,3762,,3072,2194,46892,2910,,2219,2956,32439,1758,,1967,5106,31761,1605,,1267,5389,20103,966,,908,6944,14464,843,,563,7640,8941,628,,291,6542,4135,412,,182,5344,1732,258,,77,3034,469,141,,33,1783,167,115
2020,Giresun,,0,0,23,14289,,18,1,747,15326,,211,4,4697,10119,,442,6,8579,5173,,851,17,10862,3266,,1050,48,11685,1999,1090,73,11952,1251,1012,125,12389,825,,947,233,15249,570,743,335,14612,350,396,485,11082,165,188,621,7354,88,99,711,4450,43,58,953,2877,26,39,1043,1479,14,14,396,279,27,,2,0,249,13443,,129,8,3016,13648,,373,22,8470,5106,,632,75,10745,1758,,814,155,11829,1031,,919,302,11765,927,,785,564,11697,856,,705,868,11200,640,,638,1889,13523,573,,496,2648,11710,411,,309,3449,8728,260,,195,4128,5505,185,,111,4248,3071,119,,109,4394,1733,108,,67,3110,585,75,,41,2037,213,159
2020,Gümüşhane,,0,0,4,4891,,10,0,256,6876,,54,1,1847,3932,,135,6,3416,1921,,168,7,3775,1026,,197,12,3771,583,207,15,3792,313,181,30,3482,155,,159,56,4341,117,85,97,3514,58,53,109,2954,31,34,154,1899,19,21,205,1205,6,17,261,707,5,6,259,347,4,5,98,61,4,,0,0,70,4472,,31,3,1186,6276,,73,10,3368,1962,,108,11,3780,716,,146,38,3494,354,,151,79,3251,291,,117,141,3503,282,,110,219,2889,166,,94,447,3766,156,,62,526,2831,108,,50,813,2458,96,,35,1060,1618,52,,20,1065,874,44,,13,1029,420,25,,5,677,145,14,,7,597,55,13
2020,Hakkari,,0,1,48,15321,,19,1,1478,20001,,118,4,6998,13131,,108,11,7674,4488,,103,15,8236,1504,,77,23,6937,627,58,32,5472,306,31,34,3761,100,,11,61,3832,56,17,60,2375,32,11,89,1454,21,3,112,1035,13,3,122,624,13,1,113,269,6,3,76,100,8,0,31,43,10,,1,0,322,14573,,9,8,3380,10480,,69,17,7785,6364,,70,49,7295,2863,,81,132,7353,1779,,56,230,6442,1121,,34,268,4486,639,,24,337,2868,354,,21,486,3024,330,,14,603,1908,238,,10,593,1406,158,,8,634,816,143,,4,487,318,77,,2,381,127,57,,1,237,60,37,,1,260,70,46
2020,Hatay,,3,0,98,71420,,84,2,4618,60477,,596,10,22864,32755,,1568,39,40207,15057,,2357,60,49493,8216,,2741,92,51556,4733,2595,157,46782,2368,2188,205,40507,1323,,1669,399,39922,919,1125,607,30153,483,702,874,22212,222,400,1118,14575,121,166,998,6644,51,109,1278,4529,33,59,1180,2189,23,10,538,406,8,,30,4,3406,65425,,610,46,23084,37814,,1558,157,40771,14681,,2452,372,48947,5752,,3431,690,52410,4328,,3538,1258,49222,4482,,2996,2171,42924,4692,,2287,2983,32668,4067,,2059,5027,32209,3616,,1536,6188,22997,2083,,1059,7647,16070,1251,,567,7584,9383,724,,304,5872,3878,332,,176,5255,1813,199,,107,3706,673,132,,38,1820,128,82
2020,Isparta,,0,0,42,14708,,48,0,1172,18781,,221,3,5616,8944,,541,4,10185,3911,,803,18,12420,2174,,927,30,13524,1129,909,56,12787,604,727,99,11640,332,,532,163,12178,221,369,264,10756,120,297,395,9415,80,137,500,6273,43,81,549,3504,27,53,659,2065,11,24,646,880,4,13,271,174,1,,6,1,348,13750,,160,4,3800,16483,,398,20,8815,4179,,701,61,11621,1423,,953,125,12931,856,,1062,305,13495,711,,940,512,12384,571,,744,803,11226,480,,592,1427,11392,357,,437,2069,9582,228,,310,2944,7933,130,,191,3365,4741,94,,128,3272,2326,54,,58,2854,1022,31,,44,1968,325,29,,13,920,72,13
2020,Iğdır,,0,0,20,9755,,21,2,730,9499,,65,5,3707,5089,,143,3,5440,2125,,206,9,5891,894,,204,10,5317,528,214,20,4882,294,170,22,3448,139,,163,60,3898,89,88,78,2782,52,60,110,2427,37,49,127,1537,16,10,123,919,5,13,123,427,2,6,128,220,1,1,56,50,2,,5,0,477,8710,,59,6,3326,5626,,173,19,5791,2311,,207,46,5874,789,,249,78,5555,455,,250,122,4860,421,,213,236,4310,390,,167,269,2649,238,,167,531,3332,235,,88,561,2100,187,,80,833,1975,156,,39,914,1055,85,,23,734,419,35,,17,608,164,35,,10,420,68,23,,3,274,24,15
2020,Kahramanmaraş,,5,0,136,53663,,120,1,4294,42082,,701,12,18775,21056,,1345,28,31291,8688,,1707,45,39147,4039,,1667,76,37891,2266,1299,105,33016,1218,963,140,26530,647,,871,252,25888,469,581,414,19863,260,395,658,16130,175,256,887,11192,114,176,1102,6846,53,76,1054,3206,27,54,854,1566,13,16,393,330,6,,53,2,2689,48098,,642,31,17802,26917,,1249,99,30615,9075,,1735,224,35710,3141,,2049,412,37813,2170,,2019,752,34416,1909,,1572,1255,30111,1589,,1067,1688,22650,1098,,912,2559,21397,935,,578,3205,15330,666,,482,4309,12522,567,,286,4988,7991,404,,160,4744,3908,262,,113,4280,1829,196,,54,2407,531,92,,27,1707,191,60
2020,Karabük,,0,0,13,7639,,8,0,495,10193,,109,1,2770,5366,,309,4,4899,2355,,468,11,6317,1409,,646,18,6852,842,581,32,7226,482,475,55,6834,272,,367,101,6956,161,240,166,6057,105,166,248,5242,58,101,380,3650,25,55,484,2238,13,25,429,933,6,11,447,471,4,3,116,65,1,,2,0,125,7115,,58,3,1598,9453,,231,10,4698,3291,,370,24,5655,910,,521,74,6623,563,,617,158,7117,554,,546,315,7030,526,,443,493,6376,379,,326,968,6474,315,,221,1202,5343,158,,141,1774,4291,112,,87,1979,2745,58,,29,2139,1459,32,,25,1582,551,17,,19,1181,217,6,,6,512,42,8
2020,Karaman,,0,0,20,9610,,27,0,945,9517,,198,1,3967,5059,,421,5,6590,2243,,571,18,7790,1218,,606,25,7775,618,509,43,7324,337,399,72,6711,179,,256,82,6501,125,189,115,4990,77,128,169,4336,56,74,235,3054,35,43,293,1783,14,30,388,1157,13,14,325,512,2,6,165,99,1,,4,1,313,9090,,151,5,3232,7814,,331,19,6186,2046,,530,39,7375,696,,603,97,7769,399,,605,185,7362,361,,577,333,6882,299,,374,499,6010,240,,349,802,5929,202,,229,1064,4255,132,,158,1337,3513,99,,95,1641,2283,58,,61,1529,1122,36,,39,1446,543,35,,25,990,141,12,,8,427,30,7
2020,Kars,,1,0,44,12839,,10,3,932,13168,,92,4,4873,7556,,187,4,7511,3233,,211,17,8240,1469,,216,33,8021,716,277,33,7869,460,174,55,6039,259,,159,89,6434,185,105,147,4714,99,76,224,3282,54,57,315,2846,39,23,359,1708,18,12,305,830,10,5,256,336,3,2,121,85,1,,2,0,773,11544,,67,10,4527,8454,,139,41,8054,3257,,198,56,8125,1020,,200,130,7963,586,,194,186,7078,522,,172,346,6539,490,,125,421,4439,351,,110,850,5158,369,,69,1017,3485,244,,46,1135,2470,177,,29,1585,1968,168,,24,1564,929,89,,10,1170,375,67,,5,639,121,30,,2,374,45,18
