year,province,name,count,rank,total_count
2023,Samsun,Yıldız,10025,10,1377546
2023,Samsun,Çelik,9855,11,1377546
2023,Samsun,Yıldırım,8479,12,1377546
2023,Samsun,Özdemir,8474,13,1377546
2023,Samsun,Kılıç,7796,14,1377546
2023,Samsun,Kurt,7252,15,1377546
2023,Samsun,Sağlam,6181,16,1377546
2023,Samsun,Kara,5899,17,1377546
2023,Samsun,Şen,5817,18,1377546
2023,Samsun,Koç,5697,19,1377546
2023,Samsun,Köse,5644,20,1377546
2023,Samsun,Uzun,5354,21,1377546
2023,Samsun,Aslan,5209,22,1377546
2023,Samsun,Baş,5193,23,1377546
2023,Samsun,Yüksel,4935,24,1377546
2023,Samsun,Yavuz,4879,25,1377546
2023,Samsun,Doğan,4664,26,1377546
2023,Samsun,Korkmaz,4469,27,1377546
2023,Samsun,Keleş,4140,28,1377546
2023,Samsun,Erdoğan,4055,29,1377546
2023,Samsun,Çetin,3953,30,1377546
2023,Siirt,Yıldız,4525,1,347412
2023,Siirt,Yılmaz,4499,2,347412
2023,Siirt,Demir,4318,3,347412
2023,Siirt,Kaya,3200,4,347412
2023,Siirt,Nas,3159,5,347412
2023,Siirt,Çelik,3075,6,347412
2023,Siirt,Aydın,2789,7,347412
2023,Siirt,Erdoğan,2635,8,347412
2023,Siirt,Yıldırım,2394,9,347412
2023,Siirt,Özdemir,2384,10,347412
2023,Siirt,Karataş,2366,11,347412
2023,Siirt,Polat,2340,12,347412
2023,Siirt,Özer,2076,13,347412
2023,Siirt,Şen,2003,14,347412
2023,Siirt,Güneş,1944,15,347412
2023,Siirt,Toprak,1793,16,347412
2023,Siirt,Arslan,1787,17,347412
2023,Siirt,Dündar,1700,18,347412
2023,Siirt,Aksu,1660,19,347412
2023,Siirt,Dayan,1569,20,347412
2023,Siirt,Cengiz,1556,21,347412
2023,Siirt,Aslan,1542,22,347412
2023,Siirt,Ekinci,1451,23,347412
2023,Siirt,Gündüz,1403,24,347412
2023,Siirt,Sezgin,1374,25,347412
2023,Siirt,Taş,1354,26,347412
2023,Siirt,Acar,1286,27,347412
2023,Siirt,Batur,1269,28,347412
2023,Siirt,Beştaş,1231,29,347412
2023,Siirt,Çetin,1197,30,347412
2023,Sinop,Yılmaz,4267,1,229716
2023,Sinop,Öztürk,3860,2,229716
2023,Sinop,Özdemir,3744,3,229716
2023,Sinop,Özcan,3083,4,229716
2023,Sinop,Kaya,2762,5,229716
2023,Sinop,Demir,2337,6,229716
2023,Sinop,Aydın,2257,7,229716
2023,Sinop,Yıldırım,2129,8,229716
2023,Sinop,Şahin,2128,9,229716
2023,Sinop,Çelik,2060,10,229716
2023,Sinop,Yıldız,1684,11,229716
2023,Sinop,Çetinkaya,1535,12,229716
2023,Sinop,Can,1530,13,229716
2023,Sinop,Baş,1500,14,229716
2023,Sinop,Ünal,1429,15,229716
2023,Sinop,Sönmez,1347,16,229716
2023,Sinop,Arslan,1293,17,229716
2023,Sinop,Kara,1243,18,229716
2023,Sinop,Demircan,1168,19,229716
2023,Sinop,Aslan,1138,20,229716
2023,Sinop,Kurt,1035,21,229716
2023,Sinop,Yalçın,1028,22,229716
2023,Sinop,Gül,998,23,229716
2023,Sinop,Çetin,995,24,229716
2023,Sinop,Yüksel,964,25,229716
2023,Sinop,Şentürk,960,26,229716
2023,Sinop,Çakır,956,27,229716
2023,Sinop,Bozkurt,939,28,229716
2023,Sinop,Koca,922,29,229716
2023,Sinop,Şen,886,30,229716
2023,Sivas,Yılmaz,11466,1,650401
2023,Sivas,Yıldırım,10959,2,650401
2023,Sivas,Şahin,10418,3,650401
2023,Sivas,Yıldız,10290,4,650401
2023,Sivas,Kaya,9494,5,650401
2023,Sivas,Doğan,8049,6,650401
2023,Sivas,Arslan,7021,7,650401
2023,Sivas,Öztürk,6967,8,650401
2023,Sivas,Polat,6170,9,650401
2023,Sivas,Demir,6152,10,650401
2023,Sivas,Kılıç,5936,11,650401
2023,Sivas,Koç,5755,12,650401
2023,Sivas,Aydın,4752,13,650401
2023,Sivas,Özdemir,4741,14,650401
2023,Sivas,Şimşek,4574,15,650401
2023,Sivas,Çelik,4369,16,650401
2023,Sivas,Aslan,3428,17,650401
2023,Sivas,Erdoğan,3147,18,650401
2023,Sivas,Bulut,3141,19,650401
2023,Sivas,Aktaş,2935,20,650401
2023,Sivas,Çınar,2713,21,650401
2023,Sivas,Ateş,2548,22,650401
2023,Sivas,Kurt,2419,23,650401
2023,Sivas,Çetin,2289,24,650401
2023,Sivas,Işık,2289,24,650401
2023,Sivas,Çakmak,2289,24,650401
2023,Sivas,Özkan,2256,25,650401
2023,Sivas,Karataş,2250,26,650401
2023,Sivas,Korkmaz,2232,27,650401
2023,Sivas,Duman,2186,28,650401
2023,Sivas,Köse,2119,29,650401
2023,Sivas,Karabulut,2104,30,650401
2023,Şanlıurfa,Demir,59465,1,2213964
2023,Şanlıurfa,Çiftçi,33338,2,2213964
2023,Şanlıurfa,Kaya,32213,3,2213964
2023,Şanlıurfa,Aslan,30959,4,2213964
2023,Şanlıurfa,Kılıç,27595,5,2213964
2023,Şanlıurfa,Yıldız,21077,6,2213964
2023,Şanlıurfa,Çelik,18749,7,2213964
2023,Şanlıurfa,Polat,17672,8,2213964
2023,Şanlıurfa,Doğan,16989,9,2213964
2023,Şanlıurfa,Yılmaz,16513,10,2213964
2023,Şanlıurfa,Arslan,14911,11,2213964
2023,Şanlıurfa,Yıldırım,14850,12,2213964
2023,Şanlıurfa,Kurt,13007,13,2213964
2023,Şanlıurfa,Güneş,11878,14,2213964
2023,Şanlıurfa,Taş,11554,15,2213964
2023,Şanlıurfa,Çiçek,11332,16,2213964
2023,Şanlıurfa,Şahin,11087,17,2213964
2023,Şanlıurfa,Bozkurt,10523,18,2213964
2023,Şanlıurfa,Toprak,10479,19,2213964
2023,Şanlıurfa,Çoban,9522,20,2213964
2023,Şanlıurfa,Dağ,9033,21,2213964
2023,Şanlıurfa,Yavuz,8819,22,2213964
2023,Şanlıurfa,Karataş,8242,23,2213964
2023,Şanlıurfa,Çakmak,8189,24,2213964
2023,Şanlıurfa,Korkmaz,7969,25,2213964
2023,Şanlıurfa,Çetin,7901,26,2213964
2023,Şanlıurfa,Bulut,7713,27,2213964
2023,Şanlıurfa,Ay,7113,28,2213964
2023,Şanlıurfa,Alkan,6892,29,2213964
2023,Şanlıurfa,Şimşek,6590,30,2213964
2023,Şırnak,Demir,5332,1,570745
2023,Şırnak,Özdemir,4590,2,570745
2023,Şırnak,Acar,4016,3,570745
2023,Şırnak,Yıldırım,3949,4,570745
2023,Şırnak,Yıldız,3918,5,570745
2023,Şırnak,Kaya,3744,6,570745
2023,Şırnak,Yılmaz,3405,7,570745
2023,Şırnak,Babat,3211,8,570745
2023,Şırnak,Tatar,3085,9,570745
2023,Şırnak,Encu,3061,10,570745
2023,Şırnak,Aslan,2643,11,570745
2023,Şırnak,Bayram,2448,12,570745
2023,Şırnak,Ökten,2436,13,570745
2023,Şırnak,Ölmez,2343,14,570745
2023,Şırnak,Zeyrek,2259,15,570745
2023,Şırnak,Bozkurt,2253,16,570745
2023,Şırnak,Aydemir,2234,17,570745
2023,Şırnak,Kara,2229,18,570745
2023,Şırnak,Aydın,2191,19,570745
2023,Şırnak,Kılıç,2170,20,570745
2023,Şırnak,Kaplan,2138,21,570745
2023,Şırnak,Nas,2103,22,570745
2023,Şırnak,Özkan,2075,23,570745
2023,Şırnak,Sak,2015,24,570745
2023,Şırnak,Arslan,2005,25,570745
2023,Şırnak,Bilen,2002,26,570745
2023,Şırnak,Gök,1885,27,570745
2023,Şırnak,Şen,1803,28,570745
2023,Şırnak,Çetin,1707,29,570745
2023,Şırnak,Kartal,1702,30,570745
2023,Tekirdağ,Yılmaz,16134,1,1167059
2023,Tekirdağ,Kaya,10416,2,1167059
2023,Tekirdağ,Demir,10288,3,1167059
2023,Tekirdağ,Yıldız,9182,4,1167059
2023,Tekirdağ,Öztürk,9081,5,1167059
2023,Tekirdağ,Çelik,8997,6,1167059
2023,Tekirdağ,Şahin,7574,7,1167059
2023,Tekirdağ,Aydın,7494,8,1167059
2023,Tekirdağ,Arslan,6799,9,1167059
2023,Tekirdağ,Yıldırım,6577,10,1167059
2023,Tekirdağ,Özdemir,6146,11,1167059
2023,Tekirdağ,Çetin,5056,12,1167059
2023,Tekirdağ,Kılıç,4887,13,1167059
2023,Tekirdağ,Çakır,4440,14,1167059
2023,Tekirdağ,Doğan,4362,15,1167059
2023,Tekirdağ,Kurt,4290,16,1167059
2023,Tekirdağ,Güler,4183,17,1167059
2023,Tekirdağ,Özcan,4153,18,1167059
2023,Tekirdağ,Aslan,4066,19,1167059
2023,Tekirdağ,Can,3954,20,1167059
2023,Tekirdağ,Özkan,3947,21,1167059
2023,Tekirdağ,Kara,3815,22,1167059
2023,Tekirdağ,Mutlu,3761,23,1167059
2023,Tekirdağ,Çalışkan,3722,24,1167059
2023,Tekirdağ,Şen,3690,25,1167059
2023,Tekirdağ,Koç,3674,26,1167059
2023,Tekirdağ,Yavuz,3498,27,1167059
2023,Tekirdağ,Keskin,3414,28,1167059
2023,Tekirdağ,Özer,3144,29,1167059
2023,Tekirdağ,Bulut,3121,30,1167059
2023,Tokat,Yılmaz,13267,1,606934
2023,Tokat,Şahin,11991,2,606934
2023,Tokat,Demir,8096,3,606934
2023,Tokat,Kaya,7561,4,606934
2023,Tokat,Arslan,7503,5,606934
2023,Tokat,Yıldırım,6856,6,606934
2023,Tokat,Yıldız,6232,7,606934
2023,Tokat,Öztürk,6016,8,606934
2023,Tokat,Aydın,5146,9,606934
2023,Tokat,Çelik,4840,10,606934
2023,Tokat,Özdemir,4663,11,606934
2023,Tokat,Doğan,4511,12,606934
2023,Tokat,Kılıç,3926,13,606934
2023,Tokat,Polat,3665,14,606934
2023,Tokat,Koç,2645,15,606934
2023,Tokat,Çetin,2628,16,606934
2023,Tokat,Korkmaz,2620,17,606934
2023,Tokat,Bolat,2491,18,606934
2023,Tokat,Çoban,2388,19,606934
2023,Tokat,Gül,2344,20,606934
2023,Tokat,Uzun,2316,21,606934
2023,Tokat,Uçar,2305,22,606934
2023,Tokat,Şimşek,2268,23,606934
2023,Tokat,Yalçın,2219,24,606934
2023,Tokat,Özer,2200,25,606934
2023,Tokat,Temiz,2171,26,606934
2023,Tokat,Karaca,2159,27,606934
2023,Tokat,Güneş,2112,28,606934
2023,Tokat,Ateş,1975,29,606934
2023,Tokat,Yiğit,1824,30,606934
2023,Trabzon,Yılmaz,18771,1,824352
2023,Trabzon,Aydın,12974,2,824352
2023,Trabzon,Öztürk,12053,3,824352
2023,Trabzon,Şahin,11011,4,824352
2023,Trabzon,Uzun,6306,5,824352
2023,Trabzon,Yıldız,6037,6,824352
2023,Trabzon,Demir,6012,7,824352
2023,Trabzon,Kurt,5479,8,824352
2023,Trabzon,Yıldırım,5138,9,824352
2023,Trabzon,Çelik,5040,10,824352
2023,Trabzon,Yavuz,5002,11,824352
2023,Trabzon,Kara,4960,12,824352
2023,Trabzon,Çolak,4951,13,824352
2023,Trabzon,Çakır,4943,14,824352
2023,Trabzon,Kaya,4931,15,824352
2023,Trabzon,Yazıcı,4922,16,824352
2023,Trabzon,Bayraktar,4853,17,824352
2023,Trabzon,Koç,4788,18,824352
2023,Trabzon,Birinci,4724,19,824352
2023,Trabzon,Küçük,4453,20,824352
2023,Trabzon,Turan,4183,21,824352
2023,Trabzon,Köse,4111,22,824352
2023,Trabzon,Sağlam,4054,23,824352
2023,Trabzon,Bulut,3911,24,824352
2023,Trabzon,Özdemir,3815,25,824352
2023,Trabzon,Usta,3767,26,824352
2023,Trabzon,Bektaş,3743,27,824352
2023,Trabzon,Arslan,3738,28,824352
2023,Trabzon,Keleş,3670,29,824352
2023,Trabzon,Kılıç,3665,30,824352
2023,Tunceli,Yıldız,1520,1,89317
2023,Tunceli,Demir,1488,2,89317
2023,Tunceli,Çelik,1360,3,89317
2023,Tunceli,Doğan,1330,4,89317
2023,Tunceli,Yıldırım,1289,5,89317
2023,Tunceli,Kaya,1176,6,89317
2023,Tunceli,Yılmaz,988,7,89317
2023,Tunceli,Arslan,912,8,89317
2023,Tunceli,Polat,863,9,89317
2023,Tunceli,Aydın,758,10,89317
2023,Tunceli,Kılıç,728,11,89317
2023,Tunceli,Şahin,714,12,89317
2023,Tunceli,Bulut,567,13,89317
2023,Tunceli,Öztürk,552,14,89317
2023,Tunceli,Gül,525,15,89317
2023,Tunceli,Erdoğan,523,16,89317
2023,Tunceli,Aslan,515,17,89317
2023,Tunceli,Ateş,497,18,89317
2023,Tunceli,Güler,480,19,89317
2023,Tunceli,Çiçek,459,20,89317
2023,Tunceli,Özdemir,439,21,89317
2023,Tunceli,Güneş,425,22,89317
2023,Tunceli,Bozkurt,392,23,89317
2023,Tunceli,Çetin,388,24,89317
2023,Tunceli,Güngör,370,25,89317
2023,Tunceli,Turan,320,26,89317
2023,Tunceli,Kaplan,311,27,89317
2023,Tunceli,Şimşek,309,28,89317
2023,Tunceli,Can,308,29,89317
2023,Tunceli,Karataş,296,30,89317
2023,Uşak,Yılmaz,5745,1,377001
2023,Uşak,Kaya,4728,2,377001
2023,Uşak,Yıldırım,4338,3,377001
2023,Uşak,Özdemir,4085,4,377001
2023,Uşak,Demir,3738,5,377001
2023,Uşak,Çelik,3168,6,377001
2023,Uşak,Öztürk,2971,7,377001
2023,Uşak,Aydın,2970,8,377001
2023,Uşak,Çetin,2824,9,377001
2023,Uşak,Yıldız,2696,10,377001
2023,Uşak,Şahin,2590,11,377001
2023,Uşak,Arslan,2439,12,377001
2023,Uşak,Acar,2125,13,377001
2023,Uşak,Gündüz,2010,14,377001
2023,Uşak,Doğan,1999,15,377001
2023,Uşak,Erdoğan,1995,16,377001
2023,Uşak,Özkan,1896,17,377001
2023,Uşak,Kara,1832,18,377001
2023,Uşak,Ünal,1749,19,377001
2023,Uşak,Tekin,1733,20,377001
2023,Uşak,Coşkun,1575,21,377001
2023,Uşak,Yüksel,1556,22,377001
2023,Uşak,Işık,1489,23,377001
2023,Uşak,Kılınç,1481,24,377001
2023,Uşak,Türkmen,1438,25,377001
2023,Uşak,Bozkurt,1430,26,377001
2023,Uşak,Kahraman,1393,27,377001
2023,Uşak,Güngör,1386,28,377001
2023,Uşak,Vural,1374,29,377001
2023,Uşak,Aslan,1352,30,377001
2023,Van,Demir,17766,1,1127612
2023,Van,Kaya,15872,2,1127612
2023,Van,Aslan,10957,3,1127612
2023,Van,Çelik,10840,4,1127612
2023,Van,Yıldız,10482,5,1127612
2023,Van,Yılmaz,9377,6,1127612
2023,Van,Koç,7045,7,1127612
2023,Van,Arslan,6826,8,1127612
2023,Van,Şahin,5941,9,1127612
2023,Van,Acar,5847,10,1127612
2023,Van,Aydın,5650,11,1127612
2023,Van,Taş,5095,12,1127612
2023,Van,Çiftçi,4955,13,1127612
2023,Van,Kılıç,4889,14,1127612
2023,Van,Yıldırım,4876,15,1127612
2023,Van,Kurt,4273,16,1127612
2023,Van,Keleş,4131,17,1127612
2023,Van,Can,4013,18,1127612
2023,Van,Çiçek,3993,19,1127612
2023,Van,Güler,3862,20,1127612
2023,Van,Özdemir,3762,21,1127612
2023,Van,Bayram,3651,22,1127612
2023,Van,Duman,3649,23,1127612
2023,Van,Polat,3630,24,1127612
2023,Van,Deniz,3585,25,1127612
2023,Van,Sönmez,3584,26,1127612
2023,Van,Işık,3514,27,1127612
2023,Van,Baran,3500,28,1127612
2023,Van,Tekin,3306,29,1127612
2023,Van,Bilici,3268,30,1127612
2023,Yalova,Yılmaz,4056,1,304780
2023,Yalova,Demir,3103,2,304780
2023,Yalova,Aydın,3046,3,304780
2023,Yalova,Kaya,2974,4,304780
2023,Yalova,Yıldız,2649,5,304780
2023,Yalova,Şahin,2153,6,304780
2023,Yalova,Yıldırım,2116,7,304780
2023,Yalova,Çelik,2040,8,304780
2023,Yalova,Öztürk,1926,9,304780
2023,Yalova,Özdemir,1479,10,304780
2023,Yalova,Arslan,1428,11,304780
2023,Yalova,Kılıç,1275,12,304780
2023,Yalova,Doğan,1202,13,304780
2023,Yalova,Çetin,1161,14,304780
2023,Yalova,Kurt,1081,15,304780
2023,Yalova,Polat,1003,16,304780
2023,Yalova,Yavuz,970,17,304780
2023,Yalova,Koç,932,18,304780
2023,Yalova,Aslan,875,19,304780
2023,Yalova,Er,863,20,304780
2023,Yalova,Kara,841,21,304780
2023,Yalova,Aktaş,809,22,304780
2023,Yalova,Erdoğan,785,23,304780
2023,Yalova,Yalçın,777,24,304780
2023,Yalova,Karahasan,769,25,304780
2023,Yalova,Uzun,758,26,304780
2023,Yalova,Korkmaz,757,27,304780
2023,Yalova,Çakır,742,28,304780
2023,Yalova,Gül,734,29,304780
2023,Yalova,Güler,727,30,304780
2023,Yozgat,Şahin,7547,1,420699
2023,Yozgat,Yılmaz,6896,2,420699
2023,Yozgat,Arslan,5454,3,420699
2023,Yozgat,Doğan,4865,4,420699
2023,Yozgat,Kaya,3757,5,420699
2023,Yozgat,Yıldırım,3615,6,420699
2023,Yozgat,Kılıç,3512,7,420699
2023,Yozgat,Yıldız,3370,8,420699
2023,Yozgat,Öztürk,3275,9,420699
2023,Yozgat,Demir,3238,10,420699
2023,Yozgat,Özdemir,3004,11,420699
2023,Yozgat,Ünal,2881,12,420699
2023,Yozgat,Çelik,2836,13,420699
2023,Yozgat,Çetin,2477,14,420699
2023,Yozgat,Şimşek,2460,15,420699
2023,Yozgat,Bulut,2362,16,420699
2023,Yozgat,Koçak,2330,17,420699
2023,Yozgat,Aslan,2228,18,420699
2023,Yozgat,Erdoğan,2129,19,420699
2023,Yozgat,Ceylan,2062,20,420699
2023,Yozgat,Karaca,1981,21,420699
2023,Yozgat,Koç,1939,22,420699
2023,Yozgat,Bolat,1867,23,420699
2023,Yozgat,Yiğit,1856,24,420699
2023,Yozgat,Yüksel,1843,25,420699
2023,Yozgat,Aydın,1804,26,420699
2023,Yozgat,Açıkgöz,1694,27,420699
2023,Yozgat,Özer,1561,28,420699
2023,Yozgat,Karabulut,1556,29,420699
2023,Yozgat,Aksoy,1527,30,420699
2023,Zonguldak,Yılmaz,9874,1,591492
2023,Zonguldak,Aydın,6403,2,591492
2023,Zonguldak,Öztürk,5824,3,591492
2023,Zonguldak,Arslan,5524,4,591492
2023,Zonguldak,Demir,5388,5,591492
2023,Zonguldak,Özdemir,4464,6,591492
2023,Zonguldak,Kaya,3891,7,591492
2023,Zonguldak,Kara,3675,8,591492
2023,Zonguldak,Çelik,3476,9,591492
2023,Zonguldak,Acar,3218,10,591492
2023,Zonguldak,Demirci,3185,11,591492
2023,Zonguldak,Çetin,3038,12,591492
2023,Zonguldak,Yıldırım,2971,13,591492
2023,Zonguldak,Şen,2958,14,591492
2023,Zonguldak,Şahin,2771,15,591492
2023,Zonguldak,Yıldız,2736,16,591492
2023,Zonguldak,Yavuz,2694,17,591492
2023,Zonguldak,Erdoğan,2619,18,591492
2023,Zonguldak,Sarı,2589,19,591492
2023,Zonguldak,Uzun,2446,20,591492
2023,Zonguldak,Kılıç,2359,21,591492
2023,Zonguldak,Özcan,2349,22,591492
2023,Zonguldak,Korkmaz,2321,23,591492
2023,Zonguldak,Keskin,2293,24,591492
2023,Zonguldak,Bozkurt,2227,25,591492
2023,Zonguldak,Yaman,2203,26,591492
2023,Zonguldak,Çakır,2184,27,591492
2023,Zonguldak,Doğan,2084,28,591492
2023,Zonguldak,Turan,1898,29,591492
2023,Zonguldak,Kurt,1892,30,591492
2022,Adana,Yılmaz,25967,1,2274106
2022,Adana,Kaya,23328,2,2274106
2022,Adana,Demir,21830,3,2274106
2022,Adana,Çelik,17927,4,2274106
2022,Adana,Yıldırım,16986,5,2274106
2022,Adana,Şahin,16950,6,2274106
2022,Adana,Yıldız,15791,7,2274106
2022,Adana,Doğan,15058,8,2274106
2022,Adana,Özdemir,14890,9,2274106
2022,Adana,Aydın,12091,10,2274106
2022,Adana,Aslan,11421,11,2274106
2022,Adana,Kılıç,10077,12,2274106
2022,Adana,Arslan,9926,13,2274106
2022,Adana,Kara,9642,14,2274106
2022,Adana,Öztürk,9306,15,2274106
2022,Adana,Çetin,8697,16,2274106
2022,Adana,Kurt,8689,17,2274106
2022,Adana,Şimşek,8421,18,2274106
2022,Adana,Bulut,7134,19,2274106
2022,Adana,Can,7036,20,2274106
2022,Adana,Yavuz,6714,21,2274106
2022,Adana,Taş,6672,22,2274106
2022,Adana,Avcı,6607,23,2274106
2022,Adana,Gül,6564,24,2274106
2022,Adana,Erdoğan,6500,25,2274106
2022,Adana,Gök,6453,26,2274106
2022,Adana,Polat,6353,27,2274106
2022,Adana,Kaplan,6273,28,2274106
2022,Adana,Bozkurt,6224,29,2274106
2022,Adana,Ünal,6112,30,2274106
2022,Adıyaman,Doğan,8886,1,635169
2022,Adıyaman,Demir,8656,2,635169
2022,Adıyaman,Şahin,8346,3,635169
2022,Adıyaman,Kaya,8220,4,635169
2022,Adıyaman,Arslan,7351,5,635169
2022,Adıyaman,Yılmaz,7109,6,635169
2022,Adıyaman,Yıldırım,7105,7,635169
2022,Adıyaman,Çelik,6590,8,635169
2022,Adıyaman,Aslan,5844,9,635169
2022,Adıyaman,Polat,4848,10,635169
2022,Adıyaman,Özdemir,4165,11,635169
2022,Adıyaman,Yıldız,4011,12,635169
2022,Adıyaman,Öztürk,3996,13,635169
2022,Adıyaman,Kılınç,3903,14,635169
2022,Adıyaman,Korkmaz,3829,15,635169
2022,Adıyaman,Aydın,3801,16,635169
2022,Adıyaman,Çetin,3637,17,635169
2022,Adıyaman,Karakuş,3563,18,635169
2022,Adıyaman,Turan,3524,19,635169
2022,Adıyaman,Fırat,3320,20,635169
2022,Adıyaman,Bozkurt,2964,21,635169
2022,Adıyaman,Özer,2862,22,635169
2022,Adıyaman,Coşkun,2854,23,635169
2022,Adıyaman,Avcı,2765,24,635169
2022,Adıyaman,Yalçın,2559,25,635169
2022,Adıyaman,Kara,2447,26,635169
2022,Adıyaman,Deniz,2422,27,635169
2022,Adıyaman,Gürbüz,2319,28,635169
2022,Adıyaman,Çoban,2287,29,635169
2022,Adıyaman,Yücel,2240,30,635169
2022,Afyonkarahisar,Yılmaz,9713,1,747555
2022,Afyonkarahisar,Çelik,8744,2,747555
2022,Afyonkarahisar,Yıldırım,6915,3,747555
2022,Afyonkarahisar,Özdemir,6730,4,747555
2022,Afyonkarahisar,Demir,6273,5,747555
2022,Afyonkarahisar,Öztürk,6044,6,747555
2022,Afyonkarahisar,Çetin,5273,7,747555
2022,Afyonkarahisar,Şahin,5091,8,747555
2022,Afyonkarahisar,Yıldız,4566,9,747555
2022,Afyonkarahisar,Kaya,4488,10,747555
2022,Afyonkarahisar,Arslan,4260,11,747555
2022,Afyonkarahisar,Koç,4020,12,747555
2022,Afyonkarahisar,Doğan,3598,13,747555
2022,Afyonkarahisar,Aydın,3477,14,747555
2022,Afyonkarahisar,Yavuz,3415,15,747555
2022,Afyonkarahisar,Uysal,3216,16,747555
2022,Afyonkarahisar,Şen,3131,17,747555
2022,Afyonkarahisar,Özkan,2815,18,747555
2022,Afyonkarahisar,Karakaya,2802,19,747555
2022,Afyonkarahisar,Keskin,2776,20,747555
2022,Afyonkarahisar,Çınar,2764,21,747555
2022,Afyonkarahisar,Çakır,2703,22,747555
2022,Afyonkarahisar,Özcan,2674,23,747555
2022,Afyonkarahisar,Çetinkaya,2614,24,747555
2022,Afyonkarahisar,Ceylan,2582,25,747555
2022,Afyonkarahisar,Acar,2518,26,747555
2022,Afyonkarahisar,Öz,2482,27,747555
2022,Afyonkarahisar,Kaplan,2437,28,747555
2022,Afyonkarahisar,Şimşek,2394,29,747555
2022,Afyonkarahisar,Korkmaz,2284,30,747555
2022,Ağrı,Kaya,16926,1,510626
2022,Ağrı,Demir,12814,2,510626
2022,Ağrı,Yıldız,8631,3,510626
2022,Ağrı,Çelik,8407,4,510626
2022,Ağrı,Kılıç,6734,5,510626
2022,Ağrı,Yıldırım,6721,6,510626
2022,Ağrı,Polat,6710,7,510626
2022,Ağrı,Taşdemir,6265,8,510626
2022,Ağrı,Aslan,5944,9,510626
2022,Ağrı,Yılmaz,5464,10,510626
2022,Ağrı,Aydın,4563,11,510626
2022,Ağrı,Öztürk,4398,12,510626
2022,Ağrı,Arslan,4177,13,510626
2022,Ağrı,Şahin,4157,14,510626
2022,Ağrı,Çetin,3738,15,510626
2022,Ağrı,Işık,3473,16,510626
2022,Ağrı,Özer,3358,17,510626
2022,Ağrı,Yaşar,3343,18,510626
2022,Ağrı,Çiftçi,3127,19,510626
2022,Ağrı,Aydemir,2951,20,510626
2022,Ağrı,Turan,2934,21,510626
2022,Ağrı,Doğan,2912,22,510626
2022,Ağrı,Dursun,2797,23,510626
2022,Ağrı,Bayram,2423,24,510626
2022,Ağrı,Özdemir,2379,25,510626
2022,Ağrı,Bulut,2295,26,510626
2022,Ağrı,Koç,2289,27,510626
2022,Ağrı,Gültekin,2244,28,510626
2022,Ağrı,Uçar,2152,29,510626
2022,Ağrı,Cengiz,2070,30,510626
2022,Aksaray,Kılıç,4172,1,433055
2022,Aksaray,Öztürk,4087,2,433055
2022,Aksaray,Koçak,3773,3,433055
2022,Aksaray,Yılmaz,3548,4,433055
2022,Aksaray,Şahin,3246,5,433055
2022,Aksaray,Doğan,3220,6,433055
2022,Aksaray,Demir,3125,7,433055
2022,Aksaray,Mutlu,3043,8,433055
2022,Aksaray,Çelik,2806,9,433055
2022,Aksaray,Yıldız,2726,10,433055
2022,Aksaray,Kaya,2633,11,433055
2022,Aksaray,Özdemir,2359,12,433055
2022,Aksaray,Altınsoy,2280,13,433055
2022,Aksaray,Dinç,2245,14,433055
2022,Aksaray,Aslan,2115,15,433055
2022,Aksaray,Koç,2029,16,433055
2022,Aksaray,Tosun,1936,17,433055
2022,Aksaray,Kara,1904,18,433055
2022,Aksaray,Çetin,1869,19,433055
2022,Aksaray,Koyuncu,1858,20,433055
2022,Aksaray,Yıldırım,1695,21,433055
2022,Aksaray,Ozbek,1549,22,433055
2022,Aksaray,Köse,1527,23,433055
2022,Aksaray,Aydın,1512,24,433055
2022,Aksaray,Çelebi,1481,25,433055
2022,Aksaray,Er,1446,26,433055
2022,Aksaray,Sarıkaya,1403,27,433055
2022,Aksaray,Altan,1385,28,433055
2022,Aksaray,Coşkun,1365,29,433055
2022,Aksaray,Çalışkan,1359,30,433055
2022,Amasya,Şahin,4903,1,338267
2022,Amasya,Yılmaz,4007,2,338267
2022,Amasya,Demir,3622,3,338267
2022,Amasya,Kaya,3330,4,338267
2022,Amasya,Öztürk,3318,5,338267
2022,Amasya,Kılıç,2791,6,338267
2022,Amasya,Çelik,2534,7,338267
2022,Amasya,Aydın,2475,8,338267
2022,Amasya,Koç,2344,9,338267
2022,Amasya,Arslan,2329,10,338267
2022,Amasya,Kurt,2251,11,338267
2022,Amasya,Aslan,2217,12,338267
2022,Amasya,Yıldız,2189,13,338267
2022,Amasya,Köse,2182,14,338267
2022,Amasya,Yıldırım,1925,15,338267
2022,Amasya,Doğan,1880,16,338267
2022,Amasya,Aktaş,1808,17,338267
2022,Amasya,Gül,1663,18,338267
2022,Amasya,Kara,1599,19,338267
2022,Amasya,Çoban,1352,20,338267
2022,Amasya,Bolat,1336,21,338267
2022,Amasya,Uysal,1320,22,338267
2022,Amasya,Koçak,1310,23,338267
2022,Amasya,Ceylan,1299,24,338267
2022,Amasya,Uzun,1294,25,338267
2022,Amasya,Özdemir,1268,26,338267
2022,Amasya,Acar,1209,27,338267
2022,Amasya,Keskin,1126,28,338267
2022,Amasya,Baş,1112,29,338267
2022,Amasya,Bulut,1112,29,338267
2022,Amasya,Şimşek,1095,30,338267
2022,Ankara,Yılmaz,85520,1,5782285
